postal_code,Years,useful,funny,cool,Price,stars_1,stars_2,stars_3,stars_4,stars_5,stars,reviews_perc,prev_stars,MedPrice_sqft(t),MedPrice_sqft_tminus1,MedPrice_sqft_tminus2,MedPrice_sqft_tplus1
15017,2014,0.977528089888,0.202247191011,0.288389513109,1.77380952381,0.198501872659,0.0823970037453,0.123595505618,0.250936329588,0.34456928839,3.4606741573,0.00926665047027,3.42735042735,104.0,101.0,98.0,109.5
15017,2015,0.666666666667,0.139088729017,0.263788968825,1.77358490566,0.179856115108,0.103117505995,0.143884892086,0.220623501199,0.352517985612,3.46282973621,0.0107164884868,3.4606741573,109.5,104.0,101.0,115.5
15017,2016,0.536544850498,0.139534883721,0.272425249169,1.75,0.191029900332,0.13122923588,0.101328903654,0.202657807309,0.373754152824,3.43687707641,0.0136930215631,3.46282973621,115.5,109.5,104.0,119.0
15017,2017,0.348837209302,0.046511627907,0.209302325581,1.81818181818,0.162790697674,0.046511627907,0.093023255814,0.395348837209,0.302325581395,3.62790697674,0.0172137710168,3.43687707641,119.0,115.5,109.5,
15018,2016,1.75,0.75,1.0,,0.25,0.25,0.25,0.25,0.0,2.5,9.09835319807e-05,,,,,
15024,2010,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.000159362549801,,91.0,89.0,88.0,90.5
15024,2011,2.42857142857,0.428571428571,1.42857142857,1.85714285714,0.142857142857,0.0,0.285714285714,0.571428571429,0.0,3.28571428571,0.000599880023995,5.0,90.5,91.0,89.0,91.0
15024,2012,0.428571428571,0.285714285714,0.285714285714,1.5,0.0,0.0,0.142857142857,0.285714285714,0.571428571429,4.42857142857,0.000418710372054,3.28571428571,91.0,90.5,91.0,92.0
15024,2013,0.3,0.1,0.1,1.88888888889,0.0,0.2,0.1,0.3,0.4,3.9,0.000475149672147,4.42857142857,92.0,91.0,90.5,96.5
15024,2014,0.608695652174,0.130434782609,0.347826086957,2.11111111111,0.260869565217,0.0434782608696,0.173913043478,0.260869565217,0.260869565217,3.21739130435,0.000798250789574,3.9,96.5,92.0,91.0,99.0
15024,2015,0.333333333333,0.222222222222,0.111111111111,1.625,0.444444444444,0.222222222222,0.0,0.0,0.333333333333,2.55555555556,0.000231291118421,3.21739130435,99.0,96.5,92.0,100.0
15024,2016,0.413793103448,0.137931034483,0.206896551724,1.55555555556,0.172413793103,0.0344827586207,0.172413793103,0.241379310345,0.379310344828,3.62068965517,0.00065963060686,2.55555555556,100.0,99.0,96.5,102.5
15024,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,4.5,0.00080064051241,3.62068965517,102.5,100.0,99.0,
15025,2009,1.25,0.0,0.25,2.0,0.0,0.0,0.25,0.75,0.0,3.75,0.00110588885817,,54.5,56.0,55.0,53.0
15025,2010,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.000318725099602,3.75,53.0,54.5,56.0,55.0
15025,2011,1.6,0.4,0.4,2.0,0.2,0.0,0.2,0.2,0.4,3.6,0.000428485731425,5.0,55.0,53.0,54.5,54.0
15025,2012,2.64285714286,1.28571428571,1.35714285714,2.0,0.0,0.0,0.0714285714286,0.571428571429,0.357142857143,4.28571428571,0.000837420744108,3.6,54.0,55.0,53.0,54.0
15025,2013,1.0625,0.3125,0.25,2.0,0.1875,0.0625,0.125,0.375,0.25,3.4375,0.000760239475435,4.28571428571,54.0,54.0,55.0,54.0
15025,2014,0.75,0.178571428571,0.25,2.0,0.0357142857143,0.25,0.0714285714286,0.25,0.392857142857,3.71428571429,0.000971783569916,3.4375,54.0,54.0,54.0,57.0
15025,2015,0.588235294118,0.264705882353,0.323529411765,2.3,0.176470588235,0.0588235294118,0.176470588235,0.205882352941,0.382352941176,3.55882352941,0.000873766447368,3.71428571429,57.0,54.0,54.0,63.0
15025,2016,0.304347826087,0.130434782609,0.195652173913,2.08333333333,0.260869565217,0.0652173913043,0.108695652174,0.217391304348,0.347826086957,3.32608695652,0.00104631061778,3.55882352941,63.0,57.0,54.0,66.5
15030,2012,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.98157674363e-05,,,,,
15030,2013,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.75149672147e-05,5.0,,,,
15030,2014,0.75,0.25,0.25,2.0,0.25,0.25,0.0,0.25,0.25,3.0,0.000138826224274,4.0,,,,
15030,2015,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.13980263158e-05,3.0,,,,
15030,2016,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,0.5,3.0,4.54917659904e-05,5.0,,,,
15031,2015,0.333333333333,0.0,0.333333333333,3.0,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,3.33333333333,7.70970394737e-05,,,,,
15031,2016,0.0,0.0,0.5,3.0,0.0,0.0,1.0,0.0,0.0,3.0,4.54917659904e-05,3.33333333333,,,,
15034,2012,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,5.98157674363e-05,,48.5,52.0,52.0,46.5
15034,2013,2.25,1.5,1.5,1.5,0.0,0.0,0.0,0.25,0.75,4.75,0.000190059868859,4.0,46.5,48.5,52.0,50.0
15034,2014,0.5,0.0,0.0,2.0,0.25,0.0,0.25,0.125,0.375,3.375,0.000277652448548,4.75,50.0,46.5,48.5,51.5
15034,2015,1.0625,0.5625,0.4375,2.25,0.25,0.0625,0.0625,0.0625,0.5625,3.625,0.000411184210526,3.375,51.5,50.0,46.5,55.5
15034,2016,0.210526315789,0.0,0.0,1.71428571429,0.368421052632,0.210526315789,0.0526315789474,0.157894736842,0.210526315789,2.63157894737,0.000432171776908,3.625,55.5,51.5,50.0,58.0
15034,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.000400320256205,2.63157894737,58.0,55.5,51.5,
15035,2011,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,8.5697146285e-05,,47.0,48.0,49.0,45.0
15035,2012,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.98157674363e-05,3.0,45.0,47.0,48.0,44.0
15035,2013,0.666666666667,0.0,0.333333333333,1.5,0.0,0.0,0.0,0.333333333333,0.666666666667,4.66666666667,0.000142544901644,5.0,44.0,45.0,47.0,45.0
15035,2014,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,5.0,6.94131121369e-05,4.66666666667,45.0,44.0,45.0,47.0
15035,2015,0.583333333333,0.25,0.25,1.6,0.0,0.166666666667,0.166666666667,0.25,0.416666666667,3.91666666667,0.000308388157895,5.0,47.0,45.0,44.0,49.5
15035,2016,0.75,0.75,0.75,1.33333333333,0.0,0.0,0.0,0.0,1.0,5.0,9.09835319807e-05,3.91666666667,49.5,47.0,45.0,50.5
15035,2017,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.000400320256205,5.0,50.5,49.5,47.0,
15037,2009,1.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3.0,0.000276472214542,,76.0,76.0,76.0,76.0
15037,2011,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,8.5697146285e-05,,77.0,76.0,76.0,76.0
15037,2012,2.0,0.5,0.75,2.0,0.0,0.25,0.0,0.5,0.25,3.75,0.000239263069745,5.0,76.0,77.0,76.0,78.0
15037,2013,1.26666666667,0.2,0.133333333333,1.8,0.0,0.133333333333,0.133333333333,0.333333333333,0.4,4.0,0.00071272450822,3.75,78.0,76.0,77.0,79.0
15037,2014,0.291666666667,0.125,0.0416666666667,1.71428571429,0.166666666667,0.0,0.0416666666667,0.333333333333,0.458333333333,3.91666666667,0.000832957345643,4.0,79.0,78.0,76.0,82.0
15037,2015,0.617647058824,0.0294117647059,0.0588235294118,1.66666666667,0.176470588235,0.0,0.0588235294118,0.176470588235,0.588235294118,4.0,0.000873766447368,3.91666666667,82.0,79.0,78.0,85.0
15037,2016,0.304347826087,0.0144927536232,0.115942028986,1.76923076923,0.159420289855,0.101449275362,0.0869565217391,0.289855072464,0.36231884058,3.59420289855,0.00156946592667,4.0,85.0,82.0,79.0,91.5
15037,2017,0.666666666667,0.333333333333,0.333333333333,1.5,0.333333333333,0.0,0.0,0.333333333333,0.333333333333,3.33333333333,0.00120096076861,3.59420289855,91.5,85.0,82.0,
15038,2011,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,4.0,8.5697146285e-05,,,,,
15038,2012,2.0,0.0,1.5,,0.0,0.0,0.0,0.0,1.0,5.0,0.000119631534873,4.0,,,,
15038,2014,1.25,0.0,0.0,,0.0,0.0,0.25,0.25,0.5,4.25,0.000138826224274,,,,,
15038,2015,0.0,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,4.5,5.13980263158e-05,4.25,,,,
15038,2016,0.1,0.0,0.0,,0.0,0.0,0.0,0.3,0.7,4.7,0.000227458829952,4.5,,,,
15044,2006,1.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.00873362445415,,103.5,101.0,97.5,108.0
15044,2007,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.00117924528302,4.0,108.0,103.5,101.0,108.0
15044,2008,3.25,0.0,1.0,1.66666666667,0.0,0.0,0.25,0.75,0.0,3.75,0.00212201591512,4.0,108.0,108.0,103.5,109.5
15044,2009,2.75,1.08333333333,1.16666666667,1.6,0.0,0.0,0.166666666667,0.416666666667,0.416666666667,4.25,0.00331766657451,3.75,109.5,108.0,108.0,110.5
15044,2010,1.76923076923,0.230769230769,0.384615384615,1.83333333333,0.153846153846,0.0769230769231,0.153846153846,0.538461538462,0.0769230769231,3.30769230769,0.00207171314741,4.25,110.5,109.5,108.0,112.0
15044,2011,1.32352941176,0.294117647059,0.382352941176,1.81818181818,0.0882352941176,0.176470588235,0.117647058824,0.235294117647,0.382352941176,3.64705882353,0.00291370297369,3.30769230769,112.0,110.5,109.5,113.0
15044,2012,0.615384615385,0.0961538461538,0.0961538461538,1.72222222222,0.173076923077,0.0576923076923,0.230769230769,0.25,0.288461538462,3.42307692308,0.00311041990669,3.64705882353,113.0,112.0,110.5,116.5
15044,2013,0.747368421053,0.105263157895,0.0947368421053,1.75757575758,0.105263157895,0.0736842105263,0.221052631579,0.263157894737,0.336842105263,3.65263157895,0.00451392188539,3.42307692308,116.5,113.0,112.0,123.0
15044,2014,0.784615384615,0.184615384615,0.423076923077,1.84210526316,0.1,0.0692307692308,0.146153846154,0.284615384615,0.4,3.81538461538,0.0045118522889,3.65263157895,123.0,116.5,113.0,128.0
15044,2015,0.68253968254,0.179894179894,0.26455026455,1.90909090909,0.195767195767,0.0846560846561,0.137566137566,0.190476190476,0.391534391534,3.49735449735,0.00485711348684,3.81538461538,128.0,123.0,116.5,134.5
15044,2016,0.426086956522,0.117391304348,0.295652173913,1.89130434783,0.152173913043,0.0695652173913,0.121739130435,0.213043478261,0.44347826087,3.72608695652,0.00523155308889,3.49735449735,134.5,128.0,123.0,139.5
15044,2017,0.125,0.0,0.0625,2.1,0.125,0.125,0.1875,0.25,0.3125,3.5,0.00640512409928,3.72608695652,139.5,134.5,128.0,
15045,2011,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,8.5697146285e-05,,38.0,38.0,41.0,36.5
15045,2013,1.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,5.0,9.50299344293e-05,,36.0,36.5,38.0,38.0
15045,2014,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.47065560684e-05,5.0,38.0,36.0,36.5,38.0
15045,2015,0.285714285714,0.0,0.0,2.0,0.142857142857,0.142857142857,0.142857142857,0.0,0.571428571429,3.71428571429,0.000179893092105,5.0,38.0,38.0,36.0,39.5
15045,2016,0.4,0.0,0.0,1.75,0.1,0.0,0.2,0.1,0.6,4.1,0.000227458829952,3.71428571429,39.5,38.0,38.0,42.0
15046,2015,0.75,0.25,0.25,,0.25,0.0,0.0,0.25,0.5,3.75,0.000102796052632,,99.0,94.0,92.0,109.0
15046,2016,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3.0,2.27458829952e-05,3.75,109.0,99.0,94.0,113.5
15049,2014,0.333333333333,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.000104119668205,,,,,
15049,2015,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.5,4.0,5.13980263158e-05,5.0,,,,
15051,2014,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.47065560684e-05,,,,,
15051,2015,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,5.13980263158e-05,2.0,,,,
15051,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.27458829952e-05,5.0,,,,
15051,2017,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.000400320256205,5.0,,,,
15055,2015,0.5,0.166666666667,0.0,1.0,0.0,0.0,0.166666666667,0.166666666667,0.666666666667,4.5,0.000154194078947,,109.0,106.5,100.0,112.0
15055,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.54917659904e-05,4.5,112.0,109.0,106.5,113.5
15056,2007,0.0,0.333333333333,0.333333333333,1.0,0.333333333333,0.0,0.0,0.0,0.666666666667,3.66666666667,0.00353773584906,,62.0,59.0,59.5,62.0
15056,2008,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.00053050397878,3.66666666667,62.0,62.0,59.0,66.0
15056,2009,0.666666666667,0.333333333333,0.333333333333,1.0,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,4.0,0.000829416643627,3.0,66.0,62.0,62.0,66.0
15056,2010,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.000159362549801,4.0,66.0,66.0,62.0,67.0
15056,2011,1.0,0.0,0.0,1.0,0.0,0.333333333333,0.166666666667,0.0,0.5,3.66666666667,0.00051418287771,4.0,67.0,66.0,66.0,63.5
15056,2012,0.454545454545,0.272727272727,0.0909090909091,1.0,0.0909090909091,0.0,0.272727272727,0.545454545455,0.0909090909091,3.54545454545,0.000657973441799,3.66666666667,63.5,67.0,66.0,64.5
15056,2013,0.8,0.1,0.5,1.5,0.0,0.2,0.1,0.3,0.4,3.9,0.000475149672147,3.54545454545,64.5,63.5,67.0,65.0
15056,2014,0.827586206897,0.103448275862,0.0689655172414,1.57142857143,0.206896551724,0.137931034483,0.103448275862,0.275862068966,0.275862068966,3.27586206897,0.00100649012598,3.9,65.0,64.5,63.5,68.0
15056,2015,0.265306122449,0.0816326530612,0.142857142857,1.71428571429,0.142857142857,0.163265306122,0.0612244897959,0.326530612245,0.30612244898,3.48979591837,0.00125925164474,3.27586206897,68.0,65.0,64.5,76.0
15056,2016,0.441176470588,0.205882352941,0.264705882353,1.57142857143,0.205882352941,0.0882352941176,0.0882352941176,0.264705882353,0.352941176471,3.47058823529,0.000773360021836,3.48979591837,76.0,68.0,65.0,76.5
15056,2017,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.5,4.5,0.00080064051241,3.47058823529,76.5,76.0,68.0,
15057,2011,3.5,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,4.5,0.00017139429257,,97.0,97.0,91.0,101.0
15057,2012,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,5.98157674363e-05,4.5,101.0,97.0,97.0,102.0
15057,2013,1.0,0.5,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,9.50299344293e-05,4.0,102.0,101.0,97.0,108.5
15057,2014,1.0,0.666666666667,1.33333333333,2.0,0.0,0.0,0.666666666667,0.0,0.333333333333,3.66666666667,0.000104119668205,4.0,108.5,102.0,101.0,112.5
15057,2015,0.0,0.0,0.0,2.0,0.0,0.25,0.0,0.25,0.5,4.0,0.000102796052632,3.66666666667,112.5,108.5,102.0,119.5
15057,2016,0.0,0.0,0.0,2.0,0.142857142857,0.285714285714,0.285714285714,0.142857142857,0.142857142857,2.85714285714,0.000159221180966,4.0,119.5,112.5,108.5,124.0
15063,2010,4.0,4.0,4.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.000159362549801,,70.5,68.5,71.5,72.0
15063,2011,1.5,0.833333333333,0.5,2.33333333333,0.166666666667,0.0,0.0,0.333333333333,0.5,4.0,0.00051418287771,5.0,72.0,70.5,68.5,73.0
15063,2012,2.25,0.0,1.0,1.66666666667,0.0,0.0,0.0,0.5,0.5,4.5,0.000239263069745,4.0,73.0,72.0,70.5,73.0
15063,2013,1.0,0.333333333333,0.222222222222,2.33333333333,0.333333333333,0.0,0.333333333333,0.0,0.333333333333,3.0,0.000427634704932,4.5,73.0,73.0,72.0,75.0
15063,2014,0.777777777778,0.111111111111,0.444444444444,2.25,0.166666666667,0.0555555555556,0.0555555555556,0.222222222222,0.5,3.83333333333,0.000624718009232,3.0,75.0,73.0,73.0,79.0
15063,2015,0.75,0.09375,0.40625,2.125,0.125,0.0625,0.03125,0.28125,0.5,3.96875,0.000822368421053,3.83333333333,79.0,75.0,73.0,80.0
15063,2016,1.04545454545,0.636363636364,1.02272727273,2.125,0.227272727273,0.0227272727273,0.113636363636,0.204545454545,0.431818181818,3.59090909091,0.00100081885179,3.96875,80.0,79.0,75.0,83.0
15067,2007,1.5,1.0,2.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.00235849056604,,56.0,56.5,57.0,57.0
15067,2010,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,0.000159362549801,,62.0,60.5,57.0,64.5
15067,2011,1.33333333333,0.666666666667,1.0,,0.0,0.0,0.0,0.333333333333,0.666666666667,4.66666666667,0.000257091438855,5.0,64.5,62.0,60.5,67.0
15067,2012,4.0,2.5,3.5,,0.0,0.0,0.0,0.5,0.5,4.5,0.000119631534873,4.66666666667,67.0,64.5,62.0,67.0
15067,2013,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,4.75149672147e-05,4.5,67.0,67.0,64.5,67.5
15067,2014,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,3.47065560684e-05,5.0,67.5,67.0,67.0,69.0
15067,2015,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,5.13980263158e-05,5.0,69.0,67.5,67.0,65.5
15067,2016,0.0,0.0,0.166666666667,,0.0,0.0,0.5,0.166666666667,0.333333333333,3.83333333333,0.000136475297971,5.0,65.5,69.0,67.5,66.0
15068,2008,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,0.00053050397878,,82.0,82.0,80.0,79.5
15068,2009,1.28571428571,0.0,0.428571428571,2.2,0.0,0.0,0.142857142857,0.571428571429,0.285714285714,4.14285714286,0.0019353055018,5.0,79.5,82.0,82.0,82.0
15068,2010,1.0,0.0,0.2,2.0,0.0,0.0,0.2,0.4,0.4,4.2,0.000796812749004,4.14285714286,82.0,79.5,82.0,82.0
15068,2011,0.76,0.08,0.04,1.93333333333,0.04,0.04,0.12,0.36,0.44,4.12,0.00214242865713,4.2,82.0,82.0,79.5,83.0
15068,2012,0.755555555556,0.266666666667,0.266666666667,1.83333333333,0.133333333333,0.0222222222222,0.0888888888889,0.311111111111,0.444444444444,3.91111111111,0.00269170953463,4.12,83.0,82.0,82.0,86.0
15068,2013,0.65,0.1875,0.175,1.89655172414,0.1375,0.0625,0.05,0.275,0.475,3.8875,0.00380119737717,3.91111111111,86.0,83.0,82.0,88.0
15068,2014,0.491803278689,0.16393442623,0.188524590164,1.97619047619,0.0737704918033,0.16393442623,0.0655737704918,0.147540983607,0.549180327869,3.93442622951,0.00423419984035,3.8875,88.0,86.0,83.0,90.0
15068,2015,0.409090909091,0.164772727273,0.198863636364,1.97959183673,0.159090909091,0.102272727273,0.0625,0.170454545455,0.505681818182,3.76136363636,0.00452302631579,3.93442622951,90.0,88.0,86.0,95.0
15068,2016,0.20202020202,0.0656565656566,0.116161616162,1.92156862745,0.166666666667,0.0707070707071,0.0757575757576,0.176767676768,0.510101010101,3.79292929293,0.00450368483305,3.76136363636,95.0,90.0,88.0,97.5
15068,2017,0.266666666667,0.0666666666667,0.133333333333,1.77777777778,0.0,0.0666666666667,0.266666666667,0.0666666666667,0.6,4.2,0.00600480384307,3.79292929293,97.5,95.0,90.0,
15071,2007,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.00117924528302,,95.5,92.0,89.0,93.5
15071,2008,3.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,4.0,0.00053050397878,3.0,93.5,95.5,92.0,94.0
15071,2011,1.0625,0.3125,0.625,2.0,0.0,0.25,0.3125,0.25,0.1875,3.375,0.00137115434056,,98.5,97.0,94.0,97.0
15071,2012,1.25,0.3125,0.1875,1.85714285714,0.125,0.1875,0.0625,0.0625,0.5625,3.75,0.000957052278981,3.375,97.0,98.5,97.0,101.5
15071,2013,0.647058823529,0.235294117647,0.0588235294118,1.55555555556,0.235294117647,0.117647058824,0.0,0.294117647059,0.352941176471,3.41176470588,0.000807754442649,3.75,101.5,97.0,98.5,105.5
15071,2014,0.659090909091,0.363636363636,0.340909090909,1.78571428571,0.159090909091,0.0454545454545,0.136363636364,0.272727272727,0.386363636364,3.68181818182,0.00152708846701,3.41176470588,105.5,101.5,97.0,112.0
15071,2015,0.881355932203,0.169491525424,0.338983050847,1.875,0.101694915254,0.0677966101695,0.101694915254,0.237288135593,0.491525423729,3.94915254237,0.00151624177632,3.68181818182,112.0,105.5,101.5,119.5
15071,2016,0.508474576271,0.0847457627119,0.322033898305,1.82352941176,0.118644067797,0.0338983050847,0.0677966101695,0.254237288136,0.525423728814,4.03389830508,0.00134200709672,3.94915254237,119.5,112.0,105.5,122.5
15071,2017,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,0.0,3.5,0.00080064051241,4.03389830508,122.5,119.5,112.0,
15075,2012,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,5.0,5.98157674363e-05,,,,,
15075,2013,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,4.75149672147e-05,5.0,,,,
15075,2015,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,7.70970394737e-05,,,,,
15075,2016,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.8,4.4,0.000113729414976,5.0,,,,
15076,2011,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,5.0,8.5697146285e-05,,,,,
15076,2012,0.333333333333,0.333333333333,0.0,,0.0,0.0,0.0,0.333333333333,0.666666666667,4.66666666667,0.000179447302309,5.0,,,,
15076,2013,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,4.0,4.75149672147e-05,4.66666666667,,,,
